id,SalePrice
1763,183431.74000583403
1764,107123.64708101517
1765,212068.75773101137
1766,186613.83054810623
1767,210812.50161374453
1768,126432.49705880112
1769,191719.49916922953
1770,139526.020937206
1771,131020.14516476751
1772,147958.63834956312
1773,113242.76278963499
1774,207556.254958241
1775,134098.2920687066
1776,111524.15190241695
1777,87477.7375077121
1778,126406.8143058999
1779,80758.82896276494
1780,184516.2001625239
1781,127950.96078404179
1782,57137.18646587501
1783,138512.84739316022
1784,71753.89781222469
1785,109713.2661644516
1786,184344.2124781406
1787,181980.2298897945
1788,-3962.4855521410936
1789,93318.37384299259
1790,42393.10736160842
1791,254221.68012366164
1792,169183.16401797673
1793,149525.38133535464
1794,149405.1015804608
1795,139697.0303094939
1796,103504.67841808964
1797,136522.3369526572
1798,116399.46984361461
1799,83623.31314193085
1800,103771.1353687523
1801,121643.69136224943
1802,170604.1742333693
1803,180154.3410788367
1804,127633.78852148796
1805,136766.76099673612
1806,152481.782180581
1807,180293.85062425886
1808,110971.299438596
1809,107693.12189692701
1810,135941.8306798779
1811,95853.21599876415
1812,105329.57693466404
1813,122609.32387456973
1814,82350.71302134288
1815,-8963.798796530813
1816,75699.95599338063
1817,108827.54851573566
1818,168048.5074232733
1819,134536.84385442198
1820,45296.12129504164
1821,145268.0436802844
1822,172146.7920299007
1823,8937.987494920264
1824,145294.12969189673
1825,120263.1435548854
1826,89044.96254268778
1827,114036.17174118687
1828,136476.47590587544
1829,155417.80752183008
1830,174682.27621917962
1831,186843.79583760304
1832,155724.63779556472
1833,161563.2503111607
1834,134767.5481443063
1835,184055.58391951933
1836,166677.53166522668
1837,61959.92591514555
1838,132572.40915107797
1839,68925.16944478475
1840,134620.1463015813
1841,136725.93931732536
1842,94346.92162461439
1843,121777.36947192671
1844,130524.73803064926
1845,138676.83217065106
1846,155653.45956718805
1847,164036.01835984713
1848,-16086.316048617358
1849,84628.78001794848
1850,118537.41086703585
1851,150580.17694621463
1852,119127.10577600985
1853,129634.7585719903
1854,180139.04955256335
1855,152500.2492533403
1856,228226.07741341623
1857,135241.50230722362
1858,161324.92042544042
1859,122672.41590629588
1860,150447.87626618776
1861,121445.35227076756
1862,308262.7148798725
1863,308262.7148798725
1864,308262.7148798725
1865,290537.98060457525
1866,299053.04058248363
1867,257084.31266911165
1868,281344.2166792541
1869,210143.68449503556
1870,236376.52088837884
1871,258810.780380212
1872,175532.91390473722
1873,236219.9395068686
1874,128718.35705233202
1875,222898.53328171722
1876,200619.82532751164
1877,222182.89346640557
1878,227142.556172363
1879,113018.42068985081
1880,125500.39880609489
1881,248740.6870707774
1882,266902.0286489767
1883,213892.22613149113
1884,225763.3506843287
1885,243970.7847774832
1886,277734.24626990384
1887,218229.38315466628
1888,268587.84397832234
1889,170844.9487545772
1890,107565.87639462738
1891,149576.05428595096
1892,83328.60578028648
1893,132320.51390243717
1894,167192.94903934817
1895,148856.34940947918
1896,111780.4026610041
1897,114044.15980695188
1898,119317.56683232053
1899,148561.51442556875
1900,143565.68459864613
1901,142810.21815949562
1902,139807.58970857388
1903,232180.24324407429
1904,121352.70956552797
1905,196585.21621788898
1906,154670.2230466765
1907,202663.72107993718
1908,133831.12373790168
1909,149799.45680054673
1910,146663.46014389
1911,191989.0428531773
1912,284134.8763450186
1913,175571.80410125456
1914,44149.88548077759
1915,260827.32642766903
1916,-4458.502517231624
1917,271287.0986526469
1918,130977.7846622977
1919,164692.56517695123
1920,196616.0643744676
1921,335943.32474567485
1922,291408.57539240015
1923,215869.39843755402
1924,226501.714426636
1925,233441.91874513426
1926,323539.23357520974
1927,117998.96825993317
1928,167370.21606109967
1929,99401.80965445284
1930,127400.4738361931
1931,126738.15092005883
1932,140648.25674255542
1933,155425.86868648417
1934,190949.59912893083
1935,172433.63333106553
1936,191167.54167694598
1937,191583.9126814066
1938,177913.515274405
1939,260456.91225889325
1940,219898.66634213296
1941,193030.9732251889
1942,189979.97392438888
1943,223976.46631664177
1944,300909.9967842796
1945,313005.4608446222
1946,190808.80560097029
1947,286280.7663197804
1948,184728.5872933569
1949,239345.12132813572
1950,196066.0266636177
1951,270813.17970321304
1952,244660.45373651502
1953,170385.7421081399
1954,219050.2942638849
1955,134731.22308154101
1956,311004.17958265985
1957,192932.07614977914
1958,290459.72103239293
1959,171337.19925154233
1960,93927.28473683028
1961,116827.92487655394
1962,115288.28463170002
1963,114809.00902896351
1964,120819.9727204747
1965,168979.13795679435
1966,173353.46970584174
1967,267636.2906318123
1968,351097.82862233487
1969,320829.8028749272
1970,360760.4956343721
1971,382366.68022515485
1972,319151.2501890843
1973,269871.24491512706
1974,290240.62180856545
1975,389478.8853474988
1976,266450.8769464905
1977,320312.61087055155
1978,335019.7014668465
1979,312852.8682779658
1980,216963.98581418977
1981,306576.32860670495
1982,232869.31152865035
1983,232869.31152865035
1984,205995.8264899992
1985,234206.542582365
1986,240532.89340867125
1987,202376.28259825544
1988,183463.5676886544
1989,213874.6810872287
1990,229215.86683767173
1991,216985.0635361583
1992,228330.08274137764
1993,191094.3699813271
1994,254088.7605808333
1995,207958.09559711628
1996,269166.93437691056
1997,312190.47367512085
1998,303367.5779434873
1999,242769.86025628238
2000,299206.25879106973
2001,257329.05910957442
2002,249186.1018896373
2003,273319.1558272571
2004,258483.52366983844
2005,244287.62662269943
2006,235882.6407347701
2007,275183.9904397428
2008,203765.828133594
2009,194965.20833751443
2010,210969.79754976998
2011,158411.82420784328
2012,198085.6336783066
2013,182958.35384245147
2014,191631.85332828853
2015,206198.69411929115
2016,192619.00225705327
2017,209604.818492261
2018,113280.22107457905
2019,112731.14452793566
2020,106580.65316588432
2021,101668.37521622423
2022,190618.80959416437
2023,166260.45450416277
2024,247940.52271988755
2025,345503.3950426446
2026,204530.76901995158
2027,158626.4579700923
2028,191525.86863706983
2029,181119.02144203125
2030,274974.97528906236
2031,244698.9598421778
2032,255246.3864968503
2033,267902.79108320666
2034,187925.4783474037
2035,217720.4059181579
2036,227204.21126510575
2037,228636.83233555872
2038,307574.7947382794
2039,217000.20462086587
2040,322706.28805825463
2041,248124.35403924505
2042,223335.55843770364
2043,187932.13543402217
2044,217740.42444516136
2045,223233.1545948966
2046,187590.7270785349
2047,143444.82131537143
2048,129775.41484969016
2049,197557.56144028925
2050,195352.17692249152
2051,71264.63429081254
2052,136226.51438742713
2053,135262.27766372194
2054,56212.54630128178
2055,164513.6622958777
2056,124485.30100089358
2057,113519.26491916669
2058,213168.72889653663
2059,128983.52083152719
2060,157810.08768712333
2061,189324.34503945522
2062,122059.80382322054
2063,91497.77896316815
2064,136069.3940873465
2065,117916.4388125604
2066,184842.77013658662
2067,120108.9511091432
2068,203012.83330508042
2069,42281.77909700759
2070,101647.23432463082
2071,71468.87992597907
2072,156362.80342124472
2073,127397.21822485654
2074,200353.25782017666
2075,147436.47875183914
2076,108403.59740765695
2077,137683.3026092369
2078,116961.8569044196
2079,145409.7691750005
2080,124583.08366767783
2081,137619.95537471166
2082,179956.8768674822
2083,148742.0434360723
2084,93581.0448876291
2085,126150.0169009224
2086,128278.15037214872
2087,142858.4395815162
2088,120693.33350591687
2089,74679.41352712805
2090,147211.53205984808
2091,109072.78553476161
2092,137738.4528939363
2093,140710.22177178785
2094,139214.26549254265
2095,154891.0131206219
2096,72973.15817049635
2097,87726.59183046222
2098,154273.82093064254
2099,-2407.312287794077
2100,83032.59766350151
2101,150311.1447097736
2102,150834.18521806807
2103,85692.28980850638
2104,190188.64644063334
2105,114413.65926579013
2106,54075.93704880029
2107,251034.04642760498
2108,111363.11866363254
2109,107209.69796357793
2110,120730.9708327062
2111,166489.34680641582
2112,147474.90783976926
2113,119539.29059019126
2114,126244.75702977227
2115,170896.7106369047
2116,123172.34035392525
2117,156962.41020279494
2118,132161.301931625
2119,121348.2797704197
2120,108559.24873604486
2121,86231.96271504252
2122,81889.75386922294
2123,67569.4777186506
2124,208520.27737437072
2125,168447.3656877617
2126,176138.36550392653
2127,190890.7572196757
2128,143069.47497921903
2129,110698.66118292324
2130,147526.39451416442
2131,202178.22560823825
2132,131872.68495820626
2133,146905.12068675063
2134,124386.5936692874
2135,86410.76370631065
2136,54644.410589625826
2137,124078.7905998351
2138,129558.17802745104
2139,156609.17527867644
2140,125902.10262216278
2141,130278.79945651186
2142,123809.44249713887
2143,145705.71352069476
2144,133490.46822983865
2145,121411.1740917645
2146,150376.67379264697
2147,164438.32994443225
2148,137439.5590466063
2149,129905.01890412392
2150,219694.98514105193
2151,130110.37862984487
2152,162654.93137529865
2153,160727.11748572532
2154,96094.33761062683
2155,141593.5541235716
2156,265237.000321636
2157,235770.43386515393
2158,235185.78481906303
2159,221532.2858158124
2160,187017.57082065823
2161,270829.5482428598
2162,352649.6442477468
2163,302889.4017261765
2164,250505.76740692952
2165,188499.3507246375
2166,140043.70189076872
2167,218326.14853681927
2168,197461.42931418098
2169,206484.6484641952
2170,222268.1178081669
2171,137473.2962327015
2172,139259.2883039273
2173,164247.96684919833
2174,254823.85166267585
2175,293741.226376605
2176,284913.46553320414
2177,259794.46617281367
2178,232884.7307844644
2179,148679.62526324182
2180,252709.10226867138
2181,224032.410019384
2182,248310.6621422323
2183,216932.0471031831
2184,125168.70915530832
2185,111926.55959455273
2186,162257.4500072915
2187,158161.97270115186
2188,165747.5046164426
2189,250203.5181118187
2190,49573.19777076342
2191,49573.19777076342
2192,61183.74337283126
2193,95498.56952935085
2194,74507.53077993053
2195,84899.47731535858
2196,80371.34037607838
2197,114482.90422053752
2198,170439.78229369875
2199,182822.2095611666
2200,123983.85526887188
2201,142865.2171595574
2202,188460.71439743484
2203,156401.5420747986
2204,167464.74384440272
2205,122087.84314792999
2206,135466.6613429326
2207,202029.77504306217
2208,226026.7996577886
2209,209694.1959816625
2210,133831.12373790168
2211,124632.36142524448
2212,132179.6338704913
2213,95051.06479569175
2214,137922.22554070223
2215,91415.6803825139
2216,171887.26019702316
2217,-5335.478887889069
2218,65263.65787982475
2219,71698.58197072567
2220,60166.44896847545
2221,260827.32642766903
2222,241612.11724432674
2223,280716.1280420425
2224,230771.21765385522
2225,140030.9729695893
2226,188292.11773544364
2227,211642.6038028989
2228,262285.1004021459
2229,240219.29583331873
2230,145115.4539431953
2231,219987.03000564198
2232,204097.69347515586
2233,179532.9403323892
2234,240325.2410178592
2235,226200.64348356985
2236,276833.0945152764
2237,303903.44846349023
2238,233816.19993437384
2239,133754.99708379456
2240,178321.6913582438
2241,139727.6572884014
2242,135775.73454642086
2243,129107.07636776124
2244,90562.9076169671
2245,79315.57202036306
2246,130780.78751644073
2247,120633.23111684504
2248,106609.14892761479
2249,114946.7296659064
2250,124452.89820704865
2251,131458.38972291816
2252,204373.1477839686
2253,156201.17852185876
2254,172381.7119494893
2255,197920.49922497757
2256,195315.6913189555
2257,231948.0824055809
2258,192798.16176103475
2259,190209.20573606784
2260,163735.12680658582
2261,207675.39342310722
2262,222538.58794372506
2263,302417.9917111781
2264,371355.53208095976
2265,173590.64366091043
2266,276318.4832660542
2267,318348.8426813802
2268,334801.19838894694
2269,181283.81982719875
2270,191142.14053692925
2271,229058.57650469057
2272,211843.5035855088
2273,169946.16964028333
2274,186937.87661501393
2275,185461.1062880992
2276,194969.06471605436
2277,201368.05386806023
2278,155198.48171855812
2279,118224.23129411344
2280,87964.24150757235
2281,194560.07032782794
2282,195691.60481182532
2283,122866.29472931917
2284,135919.5178900722
2285,162753.33904427895
2286,115105.10941140074
2287,306579.565297154
2288,278256.07088492834
2289,319315.7403214222
2290,359551.55425372976
2291,301980.000690202
2292,344874.4453791629
2293,379082.5629310075
2294,355115.80398031767
2295,372543.57728844555
2296,288364.38213224174
2297,269310.8594820015
2298,306029.2507135528
2299,347916.8959565009
2300,299644.72389325616
2301,252639.3701651264
2302,252451.71309912857
2303,268802.78270716337
2304,269498.0580446322
2305,193351.71741814236
2306,193351.71741814236
2307,199157.6403473199
2308,253122.23949035606
2309,272452.419287964
2310,230866.20159517578
2311,219682.5191305289
2312,182980.87271124567
2313,184514.6793523638
2314,191668.94624478673
2315,181216.12861802592
2316,205162.89658591873
2317,195412.7535350921
2318,182771.24147192016
2319,196694.10903595388
2320,206883.2332167162
2321,258895.41938474984
2322,208149.2334222144
2323,181107.13598307688
2324,176582.20315387403
2325,232117.34536175057
2326,177218.43994707242
2327,227096.39328539534
2328,229525.50014959928
2329,196471.90879902104
2330,194754.02156161703
2331,325226.4264263876
2332,357214.7703839594
2333,311448.7389239005
2334,269376.0639173372
2335,264411.9124371165
2336,305412.71565657295
2337,218116.06778396876
2338,263765.67534569395
2339,250777.03422373487
2340,339961.900600201
2341,233501.76354628918
2342,251094.71777317207
2343,230183.8298398978
2344,247010.67582423636
2345,269512.2352789291
2346,232700.1925480538
2347,214608.10224275314
2348,239904.84897433058
2349,168765.81834040233
2350,258556.84433389734
2351,256094.57893411932
2352,277123.84939083015
2353,261673.91000791313
2354,151633.696149108
2355,173117.1261377905
2356,154682.1151140274
2357,227933.59783422318
2358,199322.66449216055
2359,140230.10684051132
2360,111281.19511912554
2361,132420.8053272646
2362,267233.43008294865
2363,135006.1627972254
2364,162025.61910395673
2365,235132.9810259624
2366,213977.22591387364
2367,252234.54458152456
2368,216253.11373935337
2369,252996.5110164655
2370,178441.7916917873
2371,183428.78906816407
2372,212699.97132834676
2373,259004.02073835395
2374,280664.1548372584
2375,241826.3423830606
2376,286507.33653973066
2377,330914.47334735584
2378,151004.8367737315
2379,226119.91048950353
2380,150080.19449442485
2381,174679.8293870953
2382,208660.85010275198
2383,233178.4203300716
2384,241725.05944143585
2385,154174.67098672478
2386,137444.11867180676
2387,127417.7424608143
2388,91878.55733606895
2389,122581.36386350752
2390,130050.69404353644
2391,121711.70706448355
2392,103133.509872603
2393,181046.6846666562
2394,148760.36089418712
2395,210852.58212706423
2396,159080.3453128799
2397,210814.86240078392
2398,117337.58950821334
2399,28913.42846221174
2400,16785.618735944852
2401,104829.12410027464
2402,122557.80680042994
2403,194064.14888523915
2404,134723.93157102587
2405,165881.888054844
2406,134319.66902394313
2407,112247.66102709365
2408,131282.37728156988
2409,127324.85541084246
2410,197779.83989188657
2411,104405.11376467603
2412,147506.6147186912
2413,131895.5849121723
2414,126901.20083014877
2415,177946.0480194362
2416,133433.8321362331
2417,131490.17805860518
2418,116498.7878803045
2419,131317.30029422976
2420,103654.87918094941
2421,132842.61060673022
2422,102202.26651529875
2423,108514.49108038656
2424,172822.13683342445
2425,245532.78219825192
2426,129990.53851237404
2427,117053.90276494785
2428,184441.90422037337
2429,104343.86557782069
2430,130163.95847019413
2431,116297.87418463081
2432,128280.63447194011
2433,128882.20414134604
2434,136807.86286183214
2435,149871.18945248146
2436,68696.98214258533
2437,101189.09961348749
2438,106516.61663425202
2439,114153.11053586262
2440,142650.57249298738
2441,104624.33141638944
2442,109319.6724908026
2443,113889.61396470782
2444,120248.98674617102
2445,70355.66992003308
2446,139025.42695481842
2447,208548.9956202365
2448,145827.78990854765
2449,108405.40231933794
2450,172463.61152448622
2451,125750.22767256387
2452,222964.93872714555
2453,51115.10416933568
2454,84701.93344626646
2455,107993.01023370097
2456,129171.2003529754
2457,122877.80741532915
2458,120328.40678646951
2459,94975.73199553974
2460,152006.4217558864
2461,111238.28995644022
2462,137581.7838047475
2463,120364.0551874917
2464,205566.92154896073
2465,142430.81253919238
2466,122070.26330624055
2467,166709.63225131994
2468,90844.05868420727
2469,108583.99950416596
2470,205294.96720501943
2471,210253.5413347336
2472,201350.91018749797
2473,115872.86826653569
2474,99905.07522406732
2475,230970.33002524218
2476,116717.08528609411
2477,111698.45939251385
2478,173240.69684348023
2479,109533.06293013808
2480,136598.1278037026
2481,120136.90928335465
2482,118081.33820925117
2483,106397.22583147441
2484,122555.28765569115
2485,107750.94036777597
2486,153202.92665743968
2487,204173.5165972386
2488,157857.66194620822
2489,165463.08661870984
2490,139178.30290070828
2491,60148.351245179074
2492,190705.37967734016
2493,127762.78898695507
2494,159491.9491240501
2495,82489.24516556994
2496,240995.48831207748
2497,162522.4992197114
2498,99271.99720254098
2499,60087.25484986091
2500,128570.33936830773
2501,142170.9206524985
2502,150365.95980014233
2503,102658.03231313475
2504,203953.93581608566
2505,222382.6966015608
2506,273985.1839015165
2507,321413.43132514716
2508,273985.1839015165
2509,245871.66711272742
2510,247446.02146817814
2511,207839.07680007443
2512,221094.28011208703
2513,219085.24827279965
2514,225183.5832843897
2515,143140.19411966344
2516,164602.6592612078
2517,128718.35705233202
2518,140030.8041481718
2519,226775.67588191899
2520,214331.04104020563
2521,211665.7526476495
2522,225402.93798388774
2523,119939.02027866617
2524,134393.6317933011
2525,133160.7022321655
2526,136734.28575189412
2527,111268.4624540715
2528,119581.66158445156
2529,124624.52601149003
2530,89588.10837813048
2531,244177.81473931158
2532,231614.6319996675
2533,214935.12385780225
2534,249833.71838922682
2535,299144.5204625998
2536,228296.45657625492
2537,229417.61692734133
2538,198219.5190554508
2539,198975.72816363606
2540,196540.4237211619
2541,198576.87774966564
2542,166669.49468681565
2543,110552.58514218358
2544,117085.31404609676
2545,129993.9215668994
2546,159620.84023545939
2547,150782.78325067437
2548,161603.7985244242
2549,158397.89648744254
2550,643481.3900142626
2551,149314.7212312296
2552,119755.40473553934
2553,49573.19777076342
2554,115270.01884277933
2555,109937.21911261114
2556,70960.8420968207
2557,91575.66362194158
2558,192315.84709246014
2559,138791.60583861312
2560,136550.42771862517
2561,137408.53627228015
2562,127168.82092538872
2563,144507.5454019385
2564,194993.66253047716
2565,92018.0325124762
2566,139747.1432641619
2567,126612.87592670508
2568,196488.450835736
2569,193355.54814261617
2570,134556.20679525938
2571,189968.57262294088
2572,192166.72837371822
2573,232504.42604946764
2574,256643.80683323904
2575,135842.28011912247
2576,136572.4304219142
2577,144596.06709943106
2578,84690.66269288003
2579,3813.978068095632
2580,153431.42987583322
2581,118768.83995597507
2582,112509.46186800045
2583,258122.4470354144
2584,168123.97336365888
2585,196111.43353204173
2586,219590.3050564041
2587,220272.66355302767
2588,145107.39199146652
2589,149230.16851242166
2590,221303.58617342706
2591,205336.8749915082
2592,248863.04752489994
2593,253613.41064419528
2594,196114.01428493718
2595,225464.09968962776
2596,298140.1425501348
2597,207065.56116570043
2598,268637.1944387241
2599,326003.27378646587
2600,125526.27096894011
2601,152966.27092783106
2602,88080.10091440985
2603,80888.15153156267
2604,75796.2048704999
2605,89997.20332535636
2606,130153.6637227214
2607,180305.14473915962
2608,181569.0133556337
2609,145317.64570880565
2610,87597.18921327917
2611,146429.5871022076
2612,153057.52627639705
2613,106609.14892761479
2614,113016.0021290183
2615,163062.61751351226
2616,130723.92255466827
2617,204347.35560126905
2618,191512.2842037303
2619,246544.50907770288
2620,181911.48201873596
2621,187523.16585346754
2622,195498.47202911065
2623,261413.44405297772
2624,289330.65330021665
2625,331387.5087641848
2626,174361.70649775374
2627,209615.25237419433
2628,344803.9614911864
2629,400953.5916760091
2630,314433.93984897085
2631,375555.56625536154
2632,344308.71653294656
2633,285709.2766429193
2634,321020.44216504274
2635,157082.58495580568
2636,214055.91852638498
2637,174107.99335856433
2638,253585.10001663794
2639,191504.29179554782
2640,158976.5296301474
2641,99801.82946369471
2642,205761.41110732942
2643,134191.63956775586
2644,141672.07512693154
2645,117658.24806614174
2646,112633.75985689019
2647,122387.01912658266
2648,156165.7822396832
2649,138084.9824447804
2650,161548.84926466853
2651,169458.4135595311
2652,347301.3187027939
2653,269682.0175811087
2654,264083.28831364843
2655,311936.4903329115
2656,299159.94776579994
2657,302571.12402654276
2658,277749.98716737283
2659,290525.3456809693
2660,307843.5472266746
2661,304843.6543440081
2662,303203.1941554358
2663,278075.6280944154
2664,271086.28589034756
2665,294804.4663838099
2666,281543.8139023138
2667,178413.03927437565
2668,198632.65336946235
2669,195892.02913782862
2670,288853.73808875703
2671,198632.65336946235
2672,211250.43949117302
2673,223598.83801906742
2674,226498.11786995176
2675,195453.10788449575
2676,208356.5247763486
2677,210317.5712164396
2678,268425.7220589926
2679,263245.91225945833
2680,283349.38580581243
2681,351146.0070057784
2682,315854.7494809588
2683,391938.70974499336
2684,300565.39549757564
2685,316672.39182869997
2686,257162.94894928625
2687,275672.3686585359
2688,248283.97038270812
2689,226414.99401613977
2690,362360.8244945791
2691,197982.03647311544
2692,154957.23354207422
2693,220418.57647995884
2694,154154.14739311324
2695,215245.28164779465
2696,205226.03947620862
2697,204560.16497691558
2698,191947.6462173753
2699,195452.06006377703
2700,178155.46844210685
2701,161523.1321604224
2702,124513.35183889116
2703,145935.01506746188
2704,142321.90671025123
2705,114238.7722800523
2706,107312.47184317256
2707,118896.40836599143
2708,118109.38756617066
2709,95467.04432386602
2710,109847.70894461824
2711,289060.55930710887
2712,319927.8996082952
2713,194809.26460919087
2714,177493.1488362439
2715,180695.78369812365
2716,165689.40063490137
2717,187594.5665218602
2718,252341.90988153568
2719,147503.42071336508
2720,195558.2552991507
2721,133485.22453094716
2722,167398.4410490191
2723,153219.6624502726
2724,104690.44166995422
2725,121201.32848703698
2726,130389.48848354002
2727,181695.83766634832
2728,171763.35980068776
2729,139697.2268810284
2730,137388.45515475003
2731,104889.82487988938
2732,107801.04309457936
2733,167213.19313231064
